Date,Longitude,Latitude,SST_Value,SST_Gradient,CHL_Concentration,CHL_Gradient,SSHA_Value,Days_To_Env_Data,Individual_ID,is_in_eddy,eddy_type,SST_Data_Source,CHL_Data_Source,SSHA_Data_Source,Thermal_Front_Strength,Productivity_Index,SSHA_Gradient,dist_to_eddy_center_km,Daily_Movement_km,has_shark
2014-07-20,-90.36064517,27.26480553,29.69833246866862,0.0683333079020158,0.0930085283788767,0.0067044554108923,0.4607774496078491,0,45101,False,none,interpolated,interpolated,interpolated,0.0369126815560896,-0.6375418264810635,0.0673040807247161,1.2181467936950023,75.64264774672002,1
2014-07-21,-89.65288769,27.34955055,29.6299991607666,0.0683333079020194,0.099712983789769,0.0067044554108923,0.5280815303325653,0,45101,True,anticyclonic,observed,interpolated,interpolated,0.0364186040134886,-0.5485460517576233,0.0673040807247161,1.6624277001252747,70.56075108913407,1
2014-07-22,-89.25734269,27.52115176,29.75374937057495,0.1237502098083496,0.1064174392006614,0.0067044554108923,0.5953856110572815,0,45101,True,anticyclonic,interpolated,interpolated,observed,0.0632805995638455,-0.4653436796550271,0.0012679278850555,1.0,43.44988053322393,1
2014-07-23,-88.70203633,27.6354549,29.8774995803833,0.1237502098083496,0.1131218946115537,0.0067044554108923,0.5306173861026764,0,45101,True,anticyclonic,interpolated,interpolated,interpolated,0.0603669923352745,-0.3872263180575849,-0.0647682249546051,1.0,56.18779677494178,1
2014-07-24,-88.37979903,27.65720727,30.00124979019165,0.1237502098083496,0.119826350022446,0.0067044554108923,0.4658491611480713,0,45101,True,anticyclonic,interpolated,interpolated,interpolated,0.0589106612552325,-0.3136080514308653,-0.0647682249546051,1.4674181757246856,31.832279286293343,1
2014-07-25,-88.459974,27.58108209,30.125,0.1237502098083496,0.1265308054333383,0.0067044554108923,0.4010809361934662,0,45101,False,none,observed,interpolated,interpolated,0.059868162999201,-0.2439987388142645,-0.0647682249546051,1.8517307545180657,11.577934364541088,1
2014-07-26,-88.22888106,27.6939221,30.76499938964844,0.6399993896484375,0.1332352608442306,0.0067044554108923,0.3363127112388611,0,45101,False,none,observed,observed,interpolated,0.2999041377269573,-0.177984214093836,-0.0647682249546051,3.744212704712155,25.993289759119808,1
2014-07-27,-88.17547349,27.67963752,31.3799991607666,0.6149997711181641,0.1023313626646995,0.030903898179531,0.271544486284256,0,45101,False,none,observed,observed,observed,0.2876235563452338,-0.5154046329315776,-0.0399562388658523,7.676790861062139,5.493327509160377,1
2014-07-28,-88.12336008,27.69861157,31.186665852864586,0.1933333079020194,0.0835382044315338,0.0187931582331657,0.2564002335071563,0,45101,False,none,interpolated,observed,interpolated,0.0898420590017925,-0.7748456380237212,-0.0151442527770996,10.068287271983522,5.547969073535004,1
2014-07-29,-88.24401494,27.65816549,30.993332544962566,0.1933333079020158,0.0951247692108154,0.0115865647792816,0.2412559807300567,0,45101,False,none,interpolated,interpolated,interpolated,0.0911362234735602,-0.6087758964877976,-0.0151442527770996,7.2329697433263,12.70370750943648,1
2014-07-30,-88.14502162,27.68889683,30.799999237060547,0.1933333079020194,0.106711333990097,0.0115865647792816,0.2261117279529571,0,45101,False,none,observed,interpolated,interpolated,0.0901033830296969,-0.4618174442836896,-0.0151442527770996,9.049191738392834,10.329955563696654,1
2014-07-31,-88.02510471,27.78551247,30.426665623982743,0.3733336130778006,0.1182978987693786,0.0115865647792816,0.2109674751758575,0,45101,False,none,interpolated,interpolated,interpolated,0.1702384805041781,-0.3300220950182871,-0.0151442527770996,8.921963473245258,15.959371408780765,1
2014-08-01,-88.0321817,27.69172715,30.05333201090495,0.3733336130777971,0.1298844635486603,0.0115865647792816,0.1958232223987579,0,45101,False,none,interpolated,interpolated,observed,0.1724636150869186,-0.2105513993572591,-0.0148515701293945,11.319622162942204,10.451684428174856,1
2014-08-02,-87.4456835,28.30788126,29.67999839782715,0.3733336130778006,0.1414710283279419,0.0115865647792816,0.1812643349170684,0,45101,True,anticyclonic,observed,observed,interpolated,0.1520733633191993,-0.101296149969289,-0.0145588874816894,13.706001102215994,89.4968767729363,1
2014-08-03,-86.98206824,28.79521494,29.994998613993328,0.3150002161661795,0.3090191682179769,0.167548139890035,0.166705447435379,0,45101,True,anticyclonic,interpolated,interpolated,interpolated,0.1161488485410503,0.8976811986267242,-0.0145588874816894,13.360539675860798,70.61809504671706,1
2014-08-04,-86.86324266,29.26967399,30.309998830159504,0.315000216166176,0.4765673081080119,0.1675481398900349,0.1521465599536896,0,45101,False,none,interpolated,interpolated,interpolated,0.1079312518472742,1.4515772671372025,-0.0145588874816894,9.673133558061531,54.00747423739208,1
2014-08-05,-86.60598556,29.78177559,30.624999046325684,0.3150002161661795,0.6441154479980469,0.1675481398900349,0.1375876724720001,0,45101,False,none,interpolated,interpolated,interpolated,0.0987221848162864,1.8367796565449708,-0.0145588874816894,27.02343719509282,62.14547344635697,1
2014-08-06,-86.95816138,29.31235575,30.939999262491863,0.3150002161661795,0.8116635878880819,0.167548139890035,0.1230287849903106,0,45101,False,none,interpolated,interpolated,observed,0.1079894159832919,2.1324021744121957,-0.0005001083016395,42.10339839060622,62.33067645049437,1
2014-08-07,-86.6453797,29.08578622,31.25499947865804,0.315000216166176,0.9792117277781168,0.167548139890035,0.136587455868721,0,45101,False,none,interpolated,interpolated,interpolated,0.1089677710437459,2.3723467866330066,0.0135586708784103,31.426526801193997,39.45186820976497,1
2014-08-08,-86.69186252,28.94161771,31.56999969482422,0.3150002161661795,1.146759867668152,0.1675481398900349,0.1501461267471313,0,45101,False,none,observed,observed,interpolated,0.1114729264535988,2.5742989958154676,0.0135586708784103,16.99094857683211,16.655846195247825,1
2014-08-09,-86.77151006,28.76775632,31.274999618530273,0.2950000762939453,1.3968332886695862,0.2500734210014343,0.1637047976255417,0,45101,False,none,observed,interpolated,interpolated,0.1074698240291641,2.8265250873472434,0.0135586708784103,11.577004351363202,20.830610685443833,1
2014-08-10,-86.51935507,28.27833741,31.03642817905971,0.2385714394705651,1.6469067096710206,0.2500734210014343,0.177263468503952,0,45101,False,none,interpolated,interpolated,interpolated,0.0906293682561896,3.037099240488055,0.0135586708784103,12.59116801909064,59.73709390904499,1
2014-08-11,-86.59863526,28.22055149,30.797856739589147,0.2385714394705615,1.8969801306724547,0.2500734210014341,0.1908221393823623,0,45101,False,none,interpolated,interpolated,observed,0.091874958252456,3.21784792246349,0.0076027080416679,12.887510046404886,10.079251135580854,1
2014-08-12,-86.69973472,28.25320244,30.55928530011858,0.2385714394705651,2.1470535516738893,0.2500734210014346,0.1924688845872879,0,45101,False,none,interpolated,interpolated,interpolated,0.0922818144903367,3.37618124909783,0.0016467452049255,9.87334133754936,10.548459541311836,1
2014-08-13,-86.66471034,28.26381606,30.32071386064802,0.2385714394705615,2.3971269726753235,0.2500734210014341,0.1941156297922134,0,45101,False,none,interpolated,interpolated,interpolated,0.0918950344867681,3.5170504519505306,0.0016467452049255,9.606974490881358,3.627721683663819,1
2014-08-14,-86.64109324,28.21592523,30.082142421177455,0.2385714394705651,2.6472003936767576,0.2500734210014341,0.1957623749971389,0,45101,False,none,interpolated,interpolated,interpolated,0.0922535175691315,3.6439282296466793,0.0016467452049255,6.400390855885379,5.806061708318535,1
2014-08-15,-86.66617161,28.33088712,29.843570981706893,0.2385714394705615,2.897273814678192,0.2500734210014341,0.1974091202020645,0,45101,False,none,interpolated,interpolated,interpolated,0.0911485688850094,3.759344506812329,0.0016467452049255,10.92639958700124,13.016954784959324,1
2014-08-16,-86.57741022,28.61194993,29.604999542236328,0.2385714394705651,3.1473472356796264,0.2500734210014346,0.19905586540699,0,45101,False,none,observed,interpolated,observed,0.0873566856483435,3.865199553705173,-0.01276511028409,9.997767022592567,32.43469657020926,1
2014-08-17,-86.59985494,28.83762154,30.029998779296875,0.4249992370605469,3.3974206566810605,0.2500734210014341,0.1718788996338844,0,45101,False,none,observed,interpolated,interpolated,0.1514182697278122,3.962957020050368,-0.0271769657731056,11.87228318374129,25.18880016713737,1
2014-08-18,-86.94442197,29.09501428,30.719999313354492,0.6900005340576172,3.647494077682495,0.2500734210014346,0.1447019338607788,0,45101,False,none,observed,observed,interpolated,0.2435778474407022,4.0537682328702696,-0.0271769657731056,33.74308557513626,44.07736108519408,1
2014-08-19,-87.20010068,29.21886693,30.42999839782715,0.2900009155273437,2.5619572699069977,1.0855368077754974,0.1175249680876731,0,45101,False,none,observed,interpolated,interpolated,0.1023780195013587,3.6020782015752837,-0.0271769657731056,37.927715878697576,28.391517821828632,1
2014-08-20,-87.27553644,29.31193503,30.98499870300293,0.5550003051757812,1.4764204621315002,1.0855368077754974,0.0903480023145675,0,45101,False,none,interpolated,interpolated,interpolated,0.194283518655689,2.8973759594988624,-0.0271769657731056,40.91932824330966,12.674414533108422,1
2014-08-21,-87.33079853,29.49443452,31.53999900817871,0.5550003051757812,0.3908836543560028,1.0855368077754974,0.0631710365414619,0,45101,True,cyclonic,observed,observed,observed,0.1898591500738369,1.1981602483140643,-0.0070235893130302,33.10331850093347,20.98724783866998,1
2014-08-22,-87.40687222,29.53128072,31.32499885559082,0.2150001525878906,0.258507639169693,0.1323760151863098,0.076300823688507,0,45101,True,cyclonic,observed,observed,interpolated,0.0734869276468077,0.6694796406781748,0.0131297871470451,55.23816959198206,8.42476608459468,1
2014-08-23,-87.52693964,29.37526598,31.125,0.1999988555908203,0.3340197205543518,0.0755120813846588,0.0894306108355522,0,45101,True,cyclonic,observed,interpolated,interpolated,0.0704471609492434,0.9971519213325656,0.0131297871470451,34.10145151165807,20.883103642680908,1
2014-08-24,-87.89917865,29.21371598,31.34000015258789,0.2150001525878906,0.4095318019390106,0.0755120813846588,0.1025603979825973,0,45101,True,cyclonic,observed,interpolated,interpolated,0.0792371636748475,1.257748828665859,0.0131297871470451,26.49378255424263,40.3204712198844,1
2014-08-25,-88.25276251,29.09988536,30.71500015258789,0.625,0.4850438833236694,0.0755120813846588,0.1156901851296424,0,45101,False,none,interpolated,interpolated,interpolated,0.2387110404115736,1.4741194803436164,0.0131297871470451,36.705817578728585,36.59361739974917,1
2014-08-26,-87.83049638,29.04284932,30.09000015258789,0.625,0.5605559647083282,0.0755120813846588,0.1288199722766876,0,45101,True,cyclonic,observed,interpolated,observed,0.2353769376140303,1.659119653773845,0.0295300774276256,27.638586285937215,41.52552019739333,1
2014-08-27,-87.71788554,28.52509337,29.701250076293945,0.3887500762939453,0.6360680460929871,0.0755120813846588,0.1747503399848938,0,45101,False,none,interpolated,interpolated,interpolated,0.1566857557392546,1.8207045519842748,0.0459303677082061,8.682402474519739,58.608498468329046,1
2014-08-28,-87.53032632,28.81839383,29.3125,0.3887500762939453,0.7115801274776459,0.0755120813846588,0.2206807076930999,0,45101,False,none,interpolated,interpolated,interpolated,0.1484589872297908,1.9641410566289612,0.0459303677082061,11.102496056473113,37.39613621874887,1
2014-08-29,-87.7461459,28.83161297,28.923749923706055,0.3887500762939453,0.7870922088623047,0.0755120813846588,0.2666110754013061,0,45101,False,none,interpolated,interpolated,interpolated,0.1502427599671931,2.0930973056883317,0.0459303677082061,11.273325250129991,21.075914943588657,1
2014-08-30,-87.07081157,28.43268695,28.53499984741211,0.3887500762939453,0.8626042902469635,0.0755120813846588,0.3125414431095123,0,45101,False,none,observed,interpolated,interpolated,0.1514103474191182,2.2102307041589677,0.0459303677082061,3.9075112364879656,79.44732113297138,1
2014-08-31,-86.89155182,28.07964989,30.06999969482422,1.5349998474121094,0.9381163716316224,0.0755120813846588,0.3584718108177185,0,45101,False,none,observed,observed,observed,0.6162452343016259,2.317528220330487,0.0005778580904007,2.567152108651981,43.003427858628726,1
2014-09-01,-86.44545436,28.21214795,30.1899995803833,0.119999885559082,0.7226244509220123,0.2154919207096099,0.3136971592903137,0,45101,False,none,interpolated,interpolated,interpolated,0.0456655881176724,1.983833576293257,-0.0447746515274047,4.068885807600009,46.15280591994931,1
2014-09-02,-86.45215379,28.24308348,30.309999465942383,0.119999885559082,0.5071325302124023,0.2154919207096099,0.2689225077629089,0,45101,False,none,observed,interpolated,interpolated,0.0455224812850931,1.5310593410331712,-0.0447746515274047,6.129268248919683,3.5019322330639664,1
2014-09-03,-86.3960633,28.24392411,31.06999969482422,0.7600002288818359,0.2916406095027923,0.2154919207096099,0.2241478562355041,0,45101,False,none,observed,observed,interpolated,0.2869139129044011,0.8236746282349803,-0.0447746515274047,10.742831125188346,5.49522576039489,1
2014-09-04,-86.36298964,28.17111297,31.082499504089355,0.0124998092651367,0.2962875366210937,0.0046469271183013,0.1793732047080993,0,45101,False,none,interpolated,interpolated,interpolated,0.004746452734938,0.8438868694309889,-0.0447746515274047,9.701433106473928,8.720790746785909,1
2014-09-05,-86.24791905,28.17833577,31.094999313354492,0.0124998092651367,0.3009344637393951,0.0046469271183013,0.1345985531806945,0,45101,False,none,observed,observed,observed,0.0046956343289712,0.8637845598628656,-0.0160311579704284,32.903980140007405,11.307735497186368,1
2014-09-06,-86.20788109,28.15637118,31.872498512268063,0.7774991989135742,0.2796445488929748,0.0212899148464202,0.1473108887672424,0,45101,False,none,interpolated,interpolated,interpolated,0.2918060817545825,0.7699698003729738,0.0127123355865478,22.545098276563028,4.622656361734064,1
2014-09-07,-86.11794089,28.0946486,32.64999771118164,0.7774991989135742,0.2583546340465545,0.0212899148464202,0.1600232243537903,0,45101,False,none,observed,observed,interpolated,0.2915839250911473,0.6687226426157447,0.0127123355865478,10.308884891354396,11.175674164982636,1
2014-09-08,-86.09780637,28.05961936,29.48499870300293,3.164999008178711,0.1685833930969238,0.0897712409496307,0.1727355599403381,0,45101,False,none,observed,observed,interpolated,1.1895870390808698,0.1228867951784512,0.0127123355865478,13.142818963468766,4.367345914667178,1
2014-09-09,-86.23102252,28.2069826,29.95749855041504,0.4724998474121094,0.1221657171845436,0.0464176759123802,0.1854478955268859,0,45101,False,none,interpolated,observed,interpolated,0.1766454939412098,-0.2888866836350707,0.0127123355865478,11.36644822833416,20.955676721415745,1
2014-09-10,-86.21827274,28.24686799,30.42999839782715,0.4724998474121094,0.1268467525286334,0.0046810353440897,0.1981602311134338,0,45101,False,none,observed,interpolated,observed,0.1756267976363821,-0.2408100780771631,0.00572340041399,14.244368643374772,4.60760156257861,1
2014-09-11,-86.27489403,28.25053585,30.19999885559082,0.2299995422363281,0.1315277878727231,0.0046810353440897,0.196894696354866,0,45101,False,none,observed,interpolated,interpolated,0.0858692042008704,-0.1944758789685652,-0.0012655347585678,7.231767471830698,5.561131425217385,1
2014-09-12,-86.36251169,28.30944638,30.28749942779541,0.0875005722045898,0.1362088232168129,0.0046810353440897,0.1956291615962982,0,45101,False,none,interpolated,interpolated,interpolated,0.0326816125050353,-0.1497621935013504,-0.0012655347585678,12.666455567223814,10.79455604194846,1
2014-09-13,-86.46325249,28.35871613,30.375,0.0875005722045898,0.1408898585609027,0.0046810353440897,0.1943636268377304,0,45101,False,none,observed,interpolated,interpolated,0.0327624936152293,-0.1065594885701309,-0.0012655347585678,12.577935011759886,11.279657372833109,1
2014-09-14,-86.32085947,28.3029358,29.2549991607666,1.1200008392333984,0.1455708939049925,0.0046810353440897,0.1930980920791626,0,45101,False,none,observed,interpolated,interpolated,0.417176633690111,-0.0647689742595618,-0.0012655347585678,12.87440718581667,15.2547638095581,1
2014-09-15,-86.09359762,28.43877531,29.368749141693115,0.1137499809265136,0.1502519292490823,0.0046810353440897,0.1918325573205948,0,45101,False,none,interpolated,interpolated,observed,0.0408906209137261,-0.024301243263103,0.0032617345452308,11.10739887153346,26.88033206561784,1
2014-09-16,-86.0510521,28.47375765,29.48249912261963,0.1137499809265136,0.154932964593172,0.0046810353440897,0.1996215611696243,0,45101,False,none,interpolated,interpolated,interpolated,0.0405731476729793,0.0149248809020524,0.0077890038490295,10.224975034054085,5.694780814787214,1
2014-09-17,-86.11451708,28.45212468,29.596249103546143,0.1137499809265136,0.1596139999372618,0.0046810353440897,0.2074105650186538,0,45101,False,none,interpolated,interpolated,interpolated,0.0408976611145406,0.0529833241921263,0.0077890038490295,13.215567842413456,6.653992690053585,1
2014-09-18,-86.0671881,28.30913686,29.709999084472656,0.1137499809265136,0.1642950352813516,0.0046810353440897,0.2151995688676834,0,45101,False,none,observed,interpolated,interpolated,0.0414297774076349,0.0899416006012297,0.0077890038490295,12.07119656019989,16.559998882114673,1
2014-09-19,-85.93056035,27.99806794,29.24499893188477,0.4650001525878906,0.1689760706254414,0.0046810353440897,0.2229885727167129,0,45101,False,none,interpolated,interpolated,interpolated,0.1733795789985495,0.1258615328939352,0.0077890038490295,10.074589043746672,37.092314165184085,1
2014-09-20,-85.90338949,27.64806271,28.779998779296875,0.4650001525878906,0.1736571059695311,0.0046810353440897,0.2307775765657425,0,45101,False,none,observed,interpolated,observed,0.1795758661009195,0.1607998748327908,-0.0112058207392692,7.502377907867228,39.01042045860567,1
2014-09-21,-86.21843021,27.14519097,28.993332544962566,0.2133337656656913,0.1783381413136209,0.0046810353440897,0.2005769312381744,0,45101,False,none,interpolated,interpolated,interpolated,0.0892458571057892,0.1948088506274752,-0.030200645327568,10.265905759530444,63.98442301230675,1
2014-09-22,-85.77213915,26.72176727,29.206666310628258,0.2133337656656877,0.1830191766577107,0.0046810353440897,0.1703762859106063,0,45101,False,none,interpolated,interpolated,interpolated,0.0887512368109428,0.2279366244787745,-0.030200645327568,17.007331134045295,64.60771996152975,1
2014-09-23,-85.74053683,26.52977787,29.420000076293945,0.2133337656656913,0.1877002120018005,0.0046810353440897,0.1401756405830383,0,45101,False,none,observed,observed,interpolated,0.0898652311100064,0.2602277108138209,-0.030200645327568,25.68673410190398,21.578132978638067,1
2014-09-24,-85.77738464,26.36788401,28.979999542236328,0.4400005340576172,0.149522066116333,0.0381781458854675,0.1099749952554702,0,45101,False,none,observed,observed,interpolated,0.1883664538584667,-0.0305272663626324,-0.030200645327568,31.6742783024821,18.371754006619355,1
2014-09-25,-85.52374441,26.2461572,28.79583295186361,0.1841665903727225,0.1417473976810773,0.0077746684352556,0.0797743499279022,0,45101,False,none,interpolated,interpolated,observed,0.0775659367513653,-0.0988008041307414,-0.0198351018130779,41.43001759119606,28.677741217537,1
2014-09-26,-85.31959705,26.14810167,28.611666361490887,0.1841665903727189,0.1339727292458216,0.0077746684352557,0.0703047916293144,0,45101,False,none,interpolated,interpolated,interpolated,0.0765307584194548,-0.1709266127224239,-0.0094695582985878,42.466887417856206,23.10309529851871,1
2014-09-27,-85.40274888,26.15164101,28.427499771118164,0.1841665903727225,0.1261980608105659,0.0077746684352556,0.0608352333307266,0,45101,False,none,interpolated,interpolated,interpolated,0.0771503558098331,-0.2473655464792017,-0.0094695582985878,43.97878126463512,8.309000080123477,1
2014-09-28,-85.56024258,26.10187572,28.24333318074544,0.1841665903727225,0.1184233923753102,0.0077746684352556,0.0513656750321388,0,45101,False,none,interpolated,interpolated,interpolated,0.0786459713713394,-0.3286664501159188,-0.0094695582985878,55.59332416523219,16.668453433191633,1
2014-09-29,-85.46933751,25.86894499,28.059166590372723,0.1841665903727189,0.1106487239400545,0.0077746684352556,0.041896116733551,0,45101,False,none,interpolated,interpolated,interpolated,0.079148194532059,-0.4154900902537357,-0.0094695582985877,108.40293933753055,27.448274130416543,1
2014-09-30,-85.76151224,25.31280195,27.875,0.1841665903727225,0.1028740555047988,0.0077746684352556,0.0324265584349632,0,45101,False,none,observed,observed,observed,0.0841221934957356,-0.5086418204686195,0.0177058547735214,94.79153708129668,68.43079956043623,1
2014-10-01,-85.97737096,25.63570962,28.349998474121097,0.4749984741210937,0.0623417869210243,0.0405322685837745,0.0773078262805938,0,45101,False,none,observed,observed,interpolated,0.217824255313193,-1.149051533540604,0.0448812678456306,50.263112014535146,41.93752174799211,1
2014-10-02,-86.14400541,25.66030226,29.40999984741211,1.0600013732910156,0.064215563237667,0.0018737763166427,0.1221890941262245,0,45101,False,none,observed,observed,interpolated,0.4935277709920918,-1.1111880522858932,0.0448812678456306,28.937830776927058,16.925620199790014,1
2014-10-03,-86.25063803,25.68908758,29.47833315531413,0.0683333079020194,0.058044284582138,0.006171278655529,0.1670703619718551,0,45101,False,none,interpolated,interpolated,interpolated,0.0321014666156396,-1.2403750305855077,0.0448812678456306,10.520002246308602,11.155401410028553,1
2014-10-04,-86.1877839,25.7006025,29.546666463216145,0.0683333079020158,0.051873005926609,0.006171278655529,0.2119516298174858,0,45101,False,none,interpolated,interpolated,interpolated,0.0318794521736056,-1.3840971049947886,0.0448812678456306,11.713545418471725,6.426791903877809,1
2014-10-05,-86.15356781,25.62013761,29.614999771118164,0.0683333079020194,0.04570172727108,0.006171278655529,0.2568328976631164,0,45101,False,none,observed,observed,observed,0.0319191807004713,-1.5460446025133117,0.0297405131161212,8.286773453234384,9.58201066382078,1
2014-10-06,-86.27087045,25.4183119,29.40499973297119,0.2100000381469726,0.0491070051987965,0.0034052779277165,0.2714326560497284,0,45101,False,none,interpolated,interpolated,interpolated,0.1003299746131609,-1.4541590546338496,0.0145997583866119,5.992969164245844,25.341628338547466,1
2014-10-07,-86.65892788,24.78360314,29.19499969482422,0.2100000381469726,0.0525122831265131,0.0034052779277165,0.2860324144363403,0,45101,False,none,interpolated,interpolated,interpolated,0.1069797463798181,-1.368436363458,0.0145997583866119,5.6176615157729675,80.67128579813031,1
2014-10-08,-87.09921926,24.06236738,28.98499965667725,0.2100000381469726,0.0559175610542297,0.0034052779277165,0.3006321728229523,0,45101,False,none,interpolated,interpolated,interpolated,0.1130062370555738,-1.2881015383908738,0.0145997583866119,3.638702990744586,91.7538587754674,1
2014-10-09,-86.781308,23.5608632,28.774999618530273,0.2100000381469726,0.0593228389819463,0.0034052779277165,0.3152319312095642,0,45101,False,none,observed,interpolated,interpolated,0.1105942684271961,-1.2125171658366305,0.0145997583866119,3.3384158009167675,64.4642222702608,1
2014-10-10,-86.69306702,23.17138436,29.849998474121097,1.0749988555908203,0.0627281169096628,0.0034052779277165,0.3298316895961761,0,45101,False,none,observed,interpolated,observed,0.5631151215206676,-1.141152656776344,-0.0118917167186737,2.721550623887119,44.23482041569388,1
2014-10-11,-86.78222654,22.92638937,29.19499969482422,0.654998779296875,0.0661333948373794,0.0034052779277165,0.2914484977722168,0,45101,False,none,observed,observed,interpolated,0.3453491501499554,-1.0735616340414442,-0.0383831918239593,4.351192767444423,28.72908129319754,1
2014-10-12,-86.94971355,22.61659131,28.684999465942383,0.5100002288818359,0.0885259161392847,0.0223925213019053,0.2530653059482574,0,45101,False,none,observed,interpolated,interpolated,0.2716274329858651,-0.7006987452277853,-0.0383831918239593,8.966430497239669,38.49081190646268,1
2014-10-13,-86.62182839,22.4860231,29.564998626708984,0.8799991607666016,0.1109184374411901,0.0223925213019053,0.2146821141242981,0,45101,False,none,observed,interpolated,interpolated,0.4579422046932701,-0.4123772353094143,-0.0383831918239593,8.476226496591563,36.66807133238401,1
2014-10-14,-86.62025582,22.18764338,29.61999893188477,0.0550003051757812,0.1333109587430954,0.0223925213019053,0.1762989223003387,0,45101,False,none,observed,observed,interpolated,0.0285603196014283,-0.1772579854956555,-0.0383831918239593,9.374634618578618,33.17870531041231,1
2014-10-15,-86.22943963,21.71675902,29.01499938964844,0.6049995422363281,0.0638664759474192,0.0694444827956761,0.1379157304763794,0,45101,False,none,observed,empirical_model,observed,0.3049459859379506,-1.1181576128107862,0.0191915959119796,31.249058221714744,66.07664382115604,1
2014-10-16,-85.26788194,22.09990357,27.667672453530045,1.3473269361183924,0.0787224049030231,0.0148559289556038,0.2146821141242981,0,45101,False,none,empirical_model,empirical_model,knn_spatial,0.6343911910968201,-0.8507632965177991,0.0460598301887512,9.132450193647225,107.96011368170578,1
2014-10-17,-84.822,22.095,27.720500869730277,0.0528284162002314,0.0796825202970156,0.0009601153939924,0.2300353908538818,0,45101,False,none,empirical_model,empirical_model,knn_spatial,0.0240188823135017,-0.8352637181786473,0.0153532767295837,12.130404352563795,45.9411620125157,1
2014-07-10,-90.905,28.054,31.03999900817871,0.0,0.1463855952024459,0.0,0.0630805239081382,0,85237,False,none,observed,observed,knn_spatial,0.0,-0.0576331569293803,0.1655757388472557,48.29899501141237,0.0,1
2014-07-11,-90.32443146,27.33973653,30.064998626708984,0.9750003814697266,0.0769330263137817,0.0694525688886642,0.228656262755394,0,85237,False,none,observed,observed,knn_spatial,0.5207531736226139,-0.8801612301672914,0.0377198062837123,11.459208499503116,97.8521231429252,1
2014-07-12,-90.27302132,27.33105591,30.339998881022137,0.2750002543131522,0.1748389080166816,0.0979058817028999,0.138520136475563,0,85237,False,none,interpolated,interpolated,observed,0.1472538785105719,0.1694717175328278,-0.0240226003527641,29.42998078288609,5.169121516252279,1
