Date,Longitude,Latitude,SST_Value,SST_Gradient,CHL_Concentration,CHL_Gradient,SSHA_Value,Days_To_Env_Data,Individual_ID,is_in_eddy,eddy_type,SST_Data_Source,CHL_Data_Source,SSHA_Data_Source,Thermal_Front_Strength,Productivity_Index,SSHA_Gradient,dist_to_eddy_center_km,Daily_Movement_km
2014-08-24,-87.89917865,29.21371598,31.34000015258789,0.21500015258789062,0.4095318019390106,0.07551208138465881,0.10256039798259735,0,45101,True,cyclonic,observed,interpolated,interpolated,0.07923716367484757,1.2577488286658587,0.013129787147045137,26.49378255424263,40.3204712198844
2014-08-25,-88.25276251,29.09988536,30.71500015258789,0.625,0.48504388332366943,0.07551208138465881,0.11569018512964249,0,45101,False,none,interpolated,interpolated,interpolated,0.23871104041157362,1.4741194803436164,0.013129787147045137,36.705817578728585,36.59361739974917
2014-08-26,-87.83049638,29.04284932,30.09000015258789,0.625,0.5605559647083282,0.07551208138465881,0.12881997227668762,0,45101,True,cyclonic,observed,interpolated,observed,0.2353769376140303,1.659119653773845,0.02953007742762566,27.638586285937215,41.52552019739333
2014-08-27,-87.71788554,28.52509337,29.701250076293945,0.3887500762939453,0.6360680460929871,0.07551208138465881,0.1747503399848938,0,45101,False,none,interpolated,interpolated,interpolated,0.1566857557392546,1.8207045519842748,0.045930367708206174,8.682402474519739,58.608498468329046
2014-08-28,-87.53032632,28.81839383,29.3125,0.3887500762939453,0.7115801274776459,0.07551208138465881,0.22068070769309997,0,45101,False,none,interpolated,interpolated,interpolated,0.14845898722979087,1.9641410566289612,0.04593036770820616,11.102496056473111,37.39613621874887
2014-08-29,-87.7461459,28.83161297,28.923749923706055,0.3887500762939453,0.7870922088623047,0.07551208138465881,0.26661107540130613,0,45101,False,none,interpolated,interpolated,interpolated,0.1502427599671931,2.0930973056883317,0.045930367708206174,11.273325250129991,21.075914943588657
2014-08-30,-87.07081157,28.43268695,28.53499984741211,0.3887500762939453,0.8626042902469635,0.07551208138465881,0.3125414431095123,0,45101,False,none,observed,interpolated,interpolated,0.15141034741911824,2.2102307041589677,0.04593036770820619,3.9075112364879656,79.44732113297138
2014-08-31,-86.89155182,28.07964989,30.06999969482422,1.5349998474121094,0.9381163716316223,0.07551208138465881,0.3584718108177185,0,45101,False,none,observed,observed,observed,0.6162452343016259,2.317528220330487,0.0005778580904007014,2.567152108651981,43.003427858628726
2014-09-01,-86.44545436,28.21214795,30.1899995803833,0.11999988555908203,0.7226244509220123,0.21549192070960999,0.3136971592903137,0,45101,False,none,interpolated,interpolated,interpolated,0.045665588117672434,1.983833576293257,-0.044774651527404785,4.068885807600009,46.15280591994931
2014-09-02,-86.45215379,28.24308348,30.309999465942383,0.11999988555908203,0.5071325302124023,0.21549192070960999,0.26892250776290894,0,45101,False,none,observed,interpolated,interpolated,0.04552248128509317,1.5310593410331712,-0.044774651527404785,6.129268248919683,3.5019322330639664
2014-09-03,-86.3960633,28.24392411,31.06999969482422,0.7600002288818359,0.29164060950279236,0.21549192070960999,0.22414785623550415,0,45101,False,none,observed,observed,interpolated,0.28691391290440116,0.8236746282349803,-0.044774651527404785,10.742831125188346,5.49522576039489
2014-09-04,-86.36298964,28.17111297,31.082499504089355,0.012499809265136719,0.29628753662109375,0.004646927118301392,0.17937320470809937,0,45101,False,none,interpolated,interpolated,interpolated,0.004746452734938007,0.8438868694309889,-0.044774651527404785,9.701433106473928,8.720790746785909
2014-09-05,-86.24791905,28.17833577,31.094999313354492,0.012499809265136719,0.30093446373939514,0.004646927118301392,0.13459855318069458,0,45101,False,none,observed,observed,observed,0.004695634328971286,0.8637845598628656,-0.016031157970428464,32.903980140007405,11.307735497186368
2014-09-06,-86.20788109,28.15637118,31.872498512268066,0.7774991989135742,0.27964454889297485,0.021289914846420288,0.14731088876724244,0,45101,False,none,interpolated,interpolated,interpolated,0.2918060817545825,0.7699698003729738,0.012712335586547857,22.545098276563028,4.622656361734064
2014-09-07,-86.11794089,28.0946486,32.64999771118164,0.7774991989135742,0.25835463404655457,0.021289914846420288,0.1600232243537903,0,45101,False,none,observed,observed,interpolated,0.2915839250911473,0.6687226426157447,0.012712335586547843,10.308884891354397,11.175674164982636
2014-09-08,-86.09780637,28.05961936,29.48499870300293,3.164999008178711,0.16858339309692383,0.08977124094963074,0.17273555994033812,0,45101,False,none,observed,observed,interpolated,1.1895870390808698,0.12288679517845123,0.012712335586547843,13.142818963468766,4.367345914667178
2014-09-09,-86.23102252,28.2069826,29.95749855041504,0.4724998474121094,0.12216571718454361,0.04641767591238022,0.18544789552688598,0,45101,False,none,interpolated,observed,interpolated,0.17664549394120985,-0.2888866836350707,0.012712335586547857,11.36644822833416,20.955676721415745
2014-09-10,-86.21827274,28.24686799,30.42999839782715,0.4724998474121094,0.1268467525286334,0.0046810353440897845,0.19816023111343384,0,45101,False,none,observed,interpolated,observed,0.17562679763638214,-0.24081007807716312,0.005723400413990026,14.244368643374772,4.60760156257861
2014-09-11,-86.27489403,28.25053585,30.19999885559082,0.22999954223632812,0.13152778787272318,0.0046810353440897845,0.19689469635486603,0,45101,False,none,observed,interpolated,interpolated,0.08586920420087049,-0.19447587896856527,-0.0012655347585678045,7.231767471830698,5.561131425217385
2014-09-12,-86.36251169,28.30944638,30.28749942779541,0.08750057220458984,0.13620882321681294,0.004681035344089757,0.19562916159629823,0,45101,False,none,interpolated,interpolated,interpolated,0.032681612505035346,-0.14976219350135042,-0.0012655347585678184,12.666455567223814,10.79455604194846
2014-09-13,-86.46325249,28.35871613,30.375,0.08750057220458984,0.14088985856090272,0.0046810353440897845,0.1943636268377304,0,45101,False,none,observed,interpolated,interpolated,0.032762493615229316,-0.1065594885701309,-0.0012655347585678184,12.577935011759886,11.279657372833109
2014-09-14,-86.32085947,28.3029358,29.2549991607666,1.1200008392333984,0.1455708939049925,0.0046810353440897845,0.1930980920791626,0,45101,False,none,observed,interpolated,interpolated,0.417176633690111,-0.06476897425956182,-0.0012655347585678045,12.87440718581667,15.254763809558101
2014-09-15,-86.09359762,28.43877531,29.368749141693115,0.11374998092651367,0.1502519292490823,0.0046810353440897845,0.1918325573205948,0,45101,False,none,interpolated,interpolated,observed,0.040890620913726125,-0.024301243263103074,0.0032617345452308627,11.107398871533459,26.88033206561784
2014-09-16,-86.0510521,28.47375765,29.48249912261963,0.11374998092651367,0.15493296459317207,0.0046810353440897845,0.19962156116962432,0,45101,False,none,interpolated,interpolated,interpolated,0.04057314767297938,0.014924880902052457,0.007789003849029544,10.224975034054085,5.694780814787214
2014-09-17,-86.11451708,28.45212468,29.596249103546143,0.11374998092651367,0.15961399993726186,0.0046810353440897845,0.20741056501865388,0,45101,False,none,interpolated,interpolated,interpolated,0.04089766111454066,0.05298332419212635,0.007789003849029544,13.215567842413455,6.653992690053585
2014-09-18,-86.0671881,28.30913686,29.709999084472656,0.11374998092651367,0.16429503528135164,0.0046810353440897845,0.2151995688676834,0,45101,False,none,observed,interpolated,interpolated,0.04142977740763499,0.08994160060122972,0.007789003849029544,12.07119656019989,16.559998882114673
2014-09-19,-85.93056035,27.99806794,29.244998931884766,0.4650001525878906,0.1689760706254414,0.004681035344089757,0.22298857271671296,0,45101,False,none,interpolated,interpolated,interpolated,0.17337957899854958,0.12586153289393526,0.007789003849029544,10.074589043746672,37.092314165184085
2014-09-20,-85.90338949,27.64806271,28.779998779296875,0.4650001525878906,0.17365710596953118,0.0046810353440897845,0.2307775765657425,0,45101,False,none,observed,interpolated,observed,0.1795758661009195,0.16079987483279087,-0.011205820739269262,7.502377907867228,39.01042045860567
2014-09-21,-86.21843021,27.14519097,28.993332544962566,0.2133337656656913,0.17833814131362097,0.0046810353440897845,0.20057693123817444,0,45101,False,none,interpolated,interpolated,interpolated,0.08924585710578929,0.19480885062747524,-0.030200645327568054,10.265905759530444,63.984423012306756
2014-09-22,-85.77213915,26.72176727,29.206666310628254,0.21333376566568774,0.18301917665771075,0.0046810353440897845,0.17037628591060638,0,45101,False,none,interpolated,interpolated,interpolated,0.08875123681094288,0.22793662447877452,-0.030200645327568054,17.007331134045295,64.60771996152975
2014-09-23,-85.74053683,26.52977787,29.420000076293945,0.2133337656656913,0.18770021200180054,0.0046810353440897845,0.14017564058303833,0,45101,False,none,observed,observed,interpolated,0.08986523111000642,0.26022771081382096,-0.030200645327568054,25.68673410190398,21.578132978638067
2014-09-24,-85.77738464,26.36788401,28.979999542236328,0.4400005340576172,0.149522066116333,0.03817814588546753,0.10997499525547028,0,45101,False,none,observed,observed,interpolated,0.1883664538584667,-0.03052726636263246,-0.030200645327568054,31.6742783024821,18.371754006619355
2014-09-25,-85.52374441,26.2461572,28.795832951863606,0.18416659037272254,0.14174739768107733,0.007774668435255677,0.07977434992790222,0,45101,False,none,interpolated,interpolated,observed,0.07756593675136537,-0.09880080413074149,-0.019835101813077925,41.43001759119606,28.677741217537
2014-09-26,-85.31959705,26.14810167,28.611666361490887,0.18416659037271899,0.13397272924582163,0.007774668435255705,0.07030479162931443,0,45101,False,none,interpolated,interpolated,interpolated,0.0765307584194548,-0.17092661272242396,-0.0094695582985878,42.466887417856206,23.10309529851871
2014-09-27,-85.40274888,26.15164101,28.427499771118164,0.18416659037272254,0.12619806081056595,0.007774668435255677,0.06083523333072662,0,45101,False,none,interpolated,interpolated,interpolated,0.07715035580983315,-0.24736554647920173,-0.009469558298587803,43.97878126463512,8.309000080123477
2014-09-28,-85.56024258,26.10187572,28.24333318074544,0.18416659037272254,0.11842339237531026,0.007774668435255691,0.05136567503213882,0,45101,False,none,interpolated,interpolated,interpolated,0.07864597137133948,-0.3286664501159188,-0.0094695582985878,55.59332416523219,16.668453433191633
2014-09-29,-85.46933751,25.86894499,28.059166590372723,0.18416659037271899,0.11064872394005457,0.007774668435255691,0.04189611673355102,0,45101,False,none,interpolated,interpolated,interpolated,0.07914819453205908,-0.41549009025373573,-0.009469558298587796,108.40293933753057,27.448274130416543
2014-09-30,-85.76151224,25.31280195,27.875,0.18416659037272254,0.10287405550479889,0.007774668435255677,0.032426558434963226,0,45101,False,none,observed,observed,observed,0.08412219349573563,-0.5086418204686195,0.017705854773521428,94.79153708129667,68.43079956043623
2014-10-01,-85.97737096,25.63570962,28.349998474121094,0.47499847412109375,0.06234178692102432,0.04053226858377457,0.07730782628059388,0,45101,False,none,observed,observed,interpolated,0.21782425531319305,-1.149051533540604,0.044881267845630644,50.263112014535146,41.93752174799211
2014-10-02,-86.14400541,25.66030226,29.40999984741211,1.0600013732910156,0.06421556323766708,0.0018737763166427612,0.12218909412622452,0,45101,False,none,observed,observed,interpolated,0.49352777099209183,-1.1111880522858932,0.04488126784563064,28.937830776927058,16.925620199790014
2014-10-03,-86.25063803,25.68908758,29.47833315531413,0.06833330790201941,0.05804428458213806,0.006171278655529022,0.16707036197185515,0,45101,False,none,interpolated,interpolated,interpolated,0.032101466615639666,-1.2403750305855075,0.044881267845630644,10.520002246308602,11.155401410028553
2014-10-04,-86.1877839,25.7006025,29.546666463216145,0.06833330790201586,0.05187300592660904,0.006171278655529022,0.2119516298174858,0,45101,False,none,interpolated,interpolated,interpolated,0.03187945217360563,-1.3840971049947886,0.04488126784563065,11.713545418471725,6.426791903877809
2014-10-05,-86.15356781,25.62013761,29.614999771118164,0.06833330790201941,0.04570172727108002,0.006171278655529022,0.25683289766311646,0,45101,False,none,observed,observed,observed,0.031919180700471374,-1.5460446025133117,0.02974051311612129,8.286773453234384,9.58201066382078
2014-10-06,-86.27087045,25.4183119,29.40499973297119,0.21000003814697266,0.04910700519879659,0.0034052779277165754,0.2714326560497284,0,45101,False,none,interpolated,interpolated,interpolated,0.10032997461316094,-1.4541590546338496,0.014599758386611927,5.992969164245844,25.341628338547466
2014-10-07,-86.65892788,24.78360314,29.19499969482422,0.21000003814697266,0.05251228312651316,0.0034052779277165685,0.2860324144363403,0,45101,False,none,interpolated,interpolated,interpolated,0.1069797463798181,-1.3684363634580001,0.014599758386611955,5.6176615157729675,80.67128579813031
2014-10-08,-87.09921926,24.06236738,28.984999656677246,0.21000003814697266,0.055917561054229736,0.0034052779277165754,0.3006321728229523,0,45101,False,none,interpolated,interpolated,interpolated,0.11300623705557389,-1.2881015383908738,0.014599758386611955,3.6387029907445854,91.75385877546739
2014-10-09,-86.781308,23.5608632,28.774999618530273,0.21000003814697266,0.05932283898194631,0.0034052779277165754,0.3152319312095642,0,45101,False,none,observed,interpolated,interpolated,0.11059426842719616,-1.2125171658366303,0.014599758386611927,3.3384158009167675,64.4642222702608
2014-10-10,-86.69306702,23.17138436,29.849998474121094,1.0749988555908203,0.06272811690966289,0.0034052779277165754,0.32983168959617615,0,45101,False,none,observed,interpolated,observed,0.5631151215206676,-1.1411526567763441,-0.0118917167186737,2.7215506238871194,44.23482041569388
2014-10-11,-86.78222654,22.92638937,29.19499969482422,0.654998779296875,0.06613339483737946,0.0034052779277165685,0.2914484977722168,0,45101,False,none,observed,observed,interpolated,0.3453491501499554,-1.0735616340414442,-0.038383191823959356,4.351192767444423,28.72908129319754
2014-10-12,-86.94971355,22.61659131,28.684999465942383,0.5100002288818359,0.08852591613928477,0.02239252130190532,0.25306530594825744,0,45101,False,none,observed,interpolated,interpolated,0.2716274329858651,-0.7006987452277853,-0.038383191823959356,8.966430497239669,38.49081190646268
2014-10-13,-86.62182839,22.4860231,29.564998626708984,0.8799991607666016,0.1109184374411901,0.02239252130190532,0.2146821141242981,0,45101,False,none,observed,interpolated,interpolated,0.4579422046932701,-0.4123772353094143,-0.03838319182395934,8.476226496591563,36.66807133238401
2014-10-14,-86.62025582,22.18764338,29.619998931884766,0.05500030517578125,0.1333109587430954,0.022392521301905305,0.17629892230033875,0,45101,False,none,observed,observed,interpolated,0.02856031960142833,-0.1772579854956555,-0.038383191823959356,9.374634618578618,33.17870531041231
2014-10-15,-86.22943963,21.71675902,29.014999389648438,0.6049995422363281,0.06386647594741929,0.06944448279567611,0.1379157304763794,0,45101,False,none,observed,empirical_model,observed,0.30494598593795064,-1.1181576128107862,0.019191595911979678,31.249058221714744,66.07664382115604
2014-10-16,-85.26788194,22.09990357,27.667672453530045,1.3473269361183924,0.07872240490302315,0.014855928955603864,0.2146821141242981,0,45101,False,none,empirical_model,empirical_model,knn_spatial,0.6343911910968201,-0.8507632965177991,0.04605983018875123,9.132450193647225,107.96011368170578
2014-10-17,-84.822,22.095,27.720500869730277,0.05282841620023149,0.0796825202970156,0.0009601153939924473,0.23003539085388186,0,45101,False,none,empirical_model,empirical_model,knn_spatial,0.02401888231350175,-0.8352637181786473,0.015353276729583754,12.130404352563797,45.9411620125157
2014-07-10,-90.905,28.054,31.03999900817871,0.0,0.14638559520244598,0.0,0.06308052390813827,0,85237,False,none,observed,observed,knn_spatial,0.0,-0.0576331569293803,0.16557573884725574,48.29899501141237,0.0
2014-07-11,-90.32443146,27.33973653,30.064998626708984,0.9750003814697266,0.07693302631378174,0.06945256888866425,0.228656262755394,0,85237,False,none,observed,observed,knn_spatial,0.5207531736226139,-0.8801612301672914,0.03771980628371239,11.459208499503115,97.85212314292521
2014-07-12,-90.27302132,27.33105591,30.339998881022137,0.2750002543131522,0.17483890801668167,0.09790588170289993,0.13852013647556305,0,85237,False,none,interpolated,interpolated,observed,0.14725387851057195,0.16947171753282786,-0.024022600352764142,29.42998078288609,5.169121516252279
2014-07-13,-90.08412624,27.41535726,30.614999135335285,0.2750002543131487,0.2727447897195816,0.09790588170289993,0.1806110620498657,0,85237,False,none,interpolated,interpolated,interpolated,0.1455659648783574,0.7380268552063659,0.042090925574302676,14.998143218509133,20.875333740907532
2014-07-14,-90.02319638,27.47867008,30.889999389648438,0.2750002543131522,0.37065067142248154,0.09790588170289993,0.2227019876241684,0,85237,False,none,observed,interpolated,interpolated,0.14407137201319253,1.1302028401510833,0.04209092557430269,10.642658904242662,9.258093402910887
